eta,f1_mean,fairness_penalty_mean,spd_abs_mean,eod_abs_mean,aaod_mean,di_distance_mean,n
0.0,0.7570292570489925,60.56396273244884,0.32555429168047445,0.33940777038751985,0.16812343397186133,234.65047894975942,40
1.0,0.8384012014565296,2.465072916238831,0.38407967201567966,0.08300920629020662,0.09302204651046987,8.606517019717403,8
50.0,0.9526593350449573,9.158978748142552,0.3912363693703315,0.03328124279746666,0.029243159269408337,28.313767870857987,8
